id,prediction
c7bd3b1f-3f09-5e88-bb8a-6107386d996a,1
9a0142b3-355d-5d78-bcd9-0502f5418e52,1
58252b3b-2d04-52ed-a07f-143e9e598fa8,1
b03c72ae-b029-5877-b68a-85ffc710f042,0
b6126a2b-fbc4-504b-8430-98404e0dddc9,0
9d439b7c-b944-5c0b-96aa-df6457ec70d4,1
00c97d93-fb35-5ca5-83e8-9af1a3620b23,0
eaad2f21-b904-548c-b26e-8a01d2818f19,1
c166470d-92f8-514b-885b-4929f5700a3f,0
2a9078d4-9967-5aa2-a516-b41672a47e18,1
6d14cd37-85a7-5e16-a692-16c18b1f4fe7,1
b795410e-62d1-5b51-bcd1-566afe6f6d70,1
4e86971a-f5a7-5432-bc56-aa5b410248fb,1
7ae1f273-ea4f-59f7-afb6-ce3bf8422a01,0
32caf138-6c32-5d58-9bea-ad6335dcd2e3,1
10860248-f32b-5f24-a314-6007b95df09a,1
c93d75ed-8871-52c3-b74a-10ecd8093cbb,1
3c5eaa5a-0c7f-57e4-8ed5-53deb73e7fe0,1
56bd79e7-cb97-551b-a0c5-770529e54ef9,0
9ebafbc6-0f58-52eb-87c2-0c72842127b9,1
956b41bb-0ced-5eef-a83d-fa3fdd7cd89d,1
44810c81-1062-5cc6-bcb3-f700b6354e88,0
1905c85b-0261-52e3-a276-3b06b1231393,0
020dea28-4c13-528d-9799-85f7b11207cc,0
dadf7129-2f29-5956-9aec-0d59622930fb,1
df517df1-5300-5a84-9e4e-7f46d96d267b,1
87faa002-1ded-5e08-9555-0f7d6839faa8,1
94135e29-ad06-5679-a488-fef6f7b3433b,1
bfd88a6d-00e4-5b6d-9455-f4b13f5347f7,1
e3068e76-d4f3-5721-8db5-6fa22925bc00,1
bd68d7f4-819f-5204-8af2-cdaec2590e24,1
ecd1a0ea-bd2e-5a75-bd5c-cd24cac9cee3,0
bb967bbd-8b25-5e3c-a5a0-f45812a01b40,1
76dbcb02-7f57-5262-a02f-9c98fcfb5080,1
1cf97122-9987-5e8c-af1e-349005a4291e,1
21277917-88d6-5dff-89c5-8e720b6ef0df,1
b7307791-224a-5774-9233-f5553cded440,1
c029b4a8-76e5-548f-82bf-1f8fcf0501aa,1
e8b98226-0c49-504d-9bd0-fb2dbb1ad9e9,1
3efce2c7-c6c9-5ed4-b07d-30afe9aab302,0
2acc8998-ce93-522d-8197-b658d4afd8e9,1
5539ad80-2314-567c-9478-1949af59966a,1
2f397d3d-9e81-5906-b178-f050fa5002e9,1
7ef1fd44-7ccb-5789-bf08-a32013b25ae3,1
08dbf88e-78bd-5798-8b4b-8d6385089495,1
656bf7a1-d5f4-50d6-b98b-f6db9f5c15c1,1
863e8c77-660b-5731-ab5f-fe9be8037b85,0
51842028-ef41-50cf-8e19-6bbdd6b286a4,0
f9abcfa0-50cd-57cf-a33c-1a9a128a7119,1
1d4f6172-712c-5337-91b5-92cc7f7fa145,1
a6aca4fd-0270-5c59-9af1-6e6145eb2fcb,1
9f76ed5c-6806-55b0-ab85-cdfd16d5b5f6,1
cd6d51f0-0554-5726-8bb6-208510b3b6ea,0
6cc2da8f-44f5-58c2-9a61-cf06fd04c030,1
5c1d74cd-49a7-55e1-8818-742e53fc86cd,1
2ecbe0e5-9eee-5b69-8c17-e05ec1afc17e,1
4aa34aa7-f296-54fb-96e0-b43b151f0630,1
3ce1b297-cb23-52ae-83fb-978e35940844,1
7e80ec3f-70fd-534d-85ba-605c36da85ec,1
88cd7f11-9738-5dd0-b578-97bbf3dec505,1
15ab0a07-aa19-5189-aa43-18a36a320bac,1
7ec6278a-8f9e-5081-b1ec-6dded1fd310c,0
8b7cc205-9f8b-5d4c-8f71-15068ae74560,0
7db048d1-3b40-59b4-8eee-744e3523c1e3,1
7bfb860f-04ea-58ff-af3f-dddc3fed431b,1
ccdedc2f-45da-5aad-ad0e-d1a103ee508f,1
def9f269-a115-5bcf-a421-e3cfbc15d85e,1
e19d3350-a9b5-5b61-94ae-088a39d5ac6f,1
0fb336f7-390b-5d19-9901-9d6a61fd94f3,1
3e670327-48a0-571b-84d5-17e8d78208d5,0
29bbfce1-9e59-5ee7-8b87-c67c425f364b,1
edcfd2d7-4cf9-560a-bef1-29373898c5c1,1
e4a25522-c301-55b9-9d02-335e5cf615ed,1
037b7514-6b04-55a5-afc8-ba7b47b51fa9,1
476b0ddc-2d6c-5e62-b9cb-4bdaead12322,1
88e5b005-536f-56b1-a689-7c7086bf899b,1
829450e1-d212-599c-aa0d-624ca4e3669b,0
04bf3129-3479-5e38-ab4b-8bc6a442c0cb,1
0fb2130d-1922-58a0-91ab-564245f48a56,0
74830c4c-d4ce-5015-9bee-c96b016ec253,1
eb5cb660-0b35-5bef-a3c8-7484b110e84c,1
9cf899a4-f2e1-511b-9671-45d910a2c9fb,1
2e5b50c9-ebd3-503a-8eba-e4e68d2ebe07,1
72cc3494-6bd5-578e-bd80-ec16ab157b57,0
1f3ea522-5279-5910-aca6-451f89e351ad,1
c20a5df6-9fb4-54f1-a4de-9ab7129c137d,0
9c472abf-c2d6-5fa4-af5c-9fe954a36858,1
83db3cda-0709-58fd-aaba-a273b62d21fe,1
1c37b558-39c9-5b8e-b7cc-7fbee931771b,1
8257d31d-c621-5444-8da6-2cbdb52b04be,1
899c3f09-a27a-5fbb-9bbd-93912e6516cb,1
3e3d7832-ce06-5f68-81e4-2ab30888ef9a,1
5f1a87fe-3ba0-5ded-8b98-f65247031dfa,1
65c0ffb7-24be-52d2-9a4a-57d4f35c7ec6,1
9b0460bb-dbba-52c1-98e7-511d135bc2e9,1
2cc9cb61-83c4-5600-9f48-d388e7db718b,1
c8557fb8-89d1-51e3-af22-c717a0c3d268,1
358e6574-0e5d-5e1f-8706-32040769e2d6,1
1a844f82-1b0d-5418-8b81-68fe20cf1f5c,1
327b0609-c9f1-581a-85c3-10ebfa93757b,0
e4d164b2-434a-5916-8dc9-6f9e2829bbc8,1
1690d129-e004-5bd8-800c-e248a7cf8949,1
0896d1dc-62cb-5922-a9be-c23abb84acf5,1
dc3e34a8-d727-5188-a315-abffaadc41cc,1
e6995473-f472-5c5d-a75f-6fd2cbbf1766,1
34e7c7b5-10a4-50e5-9297-6de4abf998bf,1
c3b486d3-d3ad-5f3c-99c9-6bbf37c073a6,1
b7cb98f0-3532-59a8-9210-c68172f4d404,1
f747ee12-8761-57ad-8a7c-d424efc978cb,0
981e6701-9ef5-5841-8c60-255042a16d1d,1
8da297d6-7978-572a-b889-d8bde023a05c,0
40618fa6-dac0-5565-a5e1-224cc42aa471,0
dacdc7a8-cf48-5937-9d20-7ecaf38280de,0
ff456f6f-5c8d-56a9-9a7f-9ae691a49f46,1
83dd380f-b24a-5c51-b8cb-6616a8d700cf,1
0183f31b-d34c-5b5b-9518-60f7e056252b,1
a6c55c13-4c48-599a-902c-ee2926b0cc30,1
b993703b-7390-551a-af30-4382445b1052,1
0fcd1975-f9c9-5bf6-8048-bb2f8976d7ea,1
e0f2e47e-4f80-5c33-b6b9-818e45365f43,0
cb0369e1-b3cb-59dd-bc13-02ca52820017,1
8b036203-2e0e-5025-a7e0-44c717fa9dd0,1
5c06d38f-8455-5dbe-bf2b-414591a57555,1
52d2abd4-3b4c-5a2e-9da9-cebe234965da,0
3e3dc7fc-1922-555d-bfb6-189b35095cf1,0
c571734f-9124-5fad-8c51-dbda3c3e8e16,0
9b9a8e5c-4f80-5540-8c48-cc26a8240690,1
2d268826-a632-5bf0-956c-9d020fca0883,1
62056c45-db36-5510-af5a-4162303823d2,0
888358b9-935f-57bf-8548-a257dc3896e3,1
5abfa167-cb36-5016-b562-5e04ac391fc9,0
ca871540-6916-5874-8981-952ecc65f4c5,1
d505c04b-9924-537c-9642-98df24f86f93,0
2b8b2914-f505-5340-8623-e07e9d61d45f,1
a1d51bd5-8925-5c14-b91c-4168f54ab638,1
8ba88f42-2161-501f-ab62-91677969f2a1,1
b4fdadf1-3547-5d67-a782-11cf7249e349,1
bb60d7ec-0b2b-5f61-844b-315018a86171,1
9215b537-ce44-5b9a-ba6f-6ab33df60af8,1
a5d04aaf-3dee-53b4-9b13-e7cd97603eda,0
c2331df7-7c34-5541-96d2-4df3eaf4ccca,1
0070529c-8b36-53f9-9c71-362b50b8f966,0
492bde52-6ef3-57a3-a91b-5549761ac8b5,1
772948d4-c6df-591c-8d7f-bad3d83b54ba,0
2d7ca49e-cde6-5e77-aee5-8487ff90f622,1
49faa846-5963-5ed2-b910-5e59f154c726,1
1cdca6e6-a148-5838-825c-9be224963481,1
be139f8f-ef9d-5f3c-804b-c1d6446a793d,1
1ae7fda8-742b-5f7f-95d6-0e7184669e60,1
3922cf49-4478-537e-9fd2-a0ab08272b33,0
576e8eb2-5fb2-58f0-9079-fcfd183bcb36,1
de03883d-638d-533a-9988-a74be63844e3,1
292201cc-7449-5c5c-9dee-e7eb4fd74eb8,1
075f7bd1-f128-57cc-8209-743bfb32a419,1
fbd2afac-9b0f-5c94-9204-3c1fb931b46d,1
e5a47baf-3968-5bef-866a-ff8bf7d1bb36,1
bb138117-e4ae-5006-aedd-99d6ac96bb1d,1
d74bd3ee-f1b5-5c60-a03c-5c3bfe2bd658,1
4581dce6-9b8b-502d-bd35-0b327fdf6139,1
d24bc0da-e5a1-54b5-89ce-61f78d158a54,1
7d6f2eac-0886-5029-89b2-b547e8622e94,1
3921efdd-6b3b-5f24-a9b0-669b5533f944,1
ac5d6d0f-d62f-526c-a1cc-d7fa637bc79d,1
f113f891-dc76-5e57-8bb6-cbfff81decd3,1
e85b5de2-0ec0-58df-99d0-5b8e2adcaa81,0
2bbb830e-9cb3-5851-b0b0-c9f8fc89b4ac,1
1011d6eb-a60f-5654-a634-dc3fd824102c,1
7693eeaa-7444-5c7f-97ad-78ed38ee6f7a,1
40e89271-92ec-5097-9dd5-845924dcdba4,1
a20a2c3a-f7d7-5284-a998-41ab17af1cdb,1
a19c54ed-c083-5c03-af00-78f34ff69495,1
710c856f-5684-5c9c-8018-790d70355f2f,1
db6b455e-4b35-55c1-af10-7ef9b3c40dbf,1
5635169f-2eaf-541e-8003-8d56479c9312,0
eeee2a6c-2544-5586-81a5-919dab3bdf41,1
023e8170-3f4e-5d6f-b904-7549e47680a7,1
6c9af069-db62-506b-86b6-36587daad333,1
1805ece5-5c0b-500d-bed0-3ae6aaf6a4aa,0
ddee6086-0d61-5ab9-94a9-7ae8d14a0455,1
5e8b9c29-f4d7-5369-8f4a-ad5561ad9752,0
b59dd1f5-0093-53d0-a1ac-c2e203eb683e,0
9678bbc6-2409-56ef-969c-4d635aa22036,0
c3c5b339-098c-52d0-84a8-b0897c4c41a8,1
b28d08ce-4112-5d25-af45-0f7b46045eb6,0
032029da-8823-520e-80e1-1191e07f3690,1
8b372a5f-e1ff-5993-b27f-67960a264344,1
135e69e6-7ef7-5938-a1ac-3c7f769e2a42,1
01e9f4a3-7e75-557b-8346-1f5705b567ff,0
44dea978-a03d-5841-9319-d4d8faf4e393,1
77594f6f-267e-50c4-a973-057eb30c37c1,0
3a561c0e-e10b-5cf2-80c8-b8f5603c8f71,1
2863b6f5-1d08-5cd7-8454-88ef70abef3e,0
9746cc2b-5cc0-56a8-99fd-5fad398352b5,1
becb81d2-5860-585d-a7fe-daffb86d8ac9,1
5f083968-48c0-5e4e-8a1c-9d34433fd866,1
3bdf4c69-a165-57a2-a261-65f528801915,0
cde788cc-c95d-593e-b648-dec3413ac7e8,1
72200ae8-5e29-51ec-9f47-ec64a71de6ac,1
ac487829-27da-59e3-9ff9-235e1a83d506,0
af75fbfe-88a1-58b6-9c2f-b3620eaf30de,1
4f1df14a-5d7b-5954-9414-0418d471dd1f,0
6d4337df-181f-540d-ae23-0e7dffa724bf,0
c25726a8-fdd5-5b6d-8fb1-e894fc5dd070,0
0058209d-e5d3-58e9-908f-d7e437d4de15,1
db51fdd7-cea5-5418-a30c-dae2a4f22ef8,0
1b6d7969-e1e5-5ce0-8a50-a38a1b329384,1
db5b076e-aeac-5f3c-a0e4-36a65d919b45,0
9f19d696-9779-5116-9494-3c4c6af4ee97,1
321afe56-711c-53f1-a204-fc6dace54151,1
11d881a4-6e23-52f2-a73c-6bf5b8e46a29,1
1dfd7d60-72d1-5ea9-9530-efc42c8f91e7,1
a21df416-ef9e-5573-9de6-2d492b5ddf55,0
3bdfa46d-42d4-528a-b422-a35ebf04fcdb,0
2d777a17-fb6a-5fae-bbd2-369400b23916,1
2ded5947-349d-5786-af69-6aae234aa8e2,1
9e40e3f8-ad4c-5294-a4f8-1ac05af527f0,1
848f2af6-65e1-50da-9e62-ce4aea24e4e3,1
c2f3a204-4839-511e-96d3-cd2efbf1a1f5,1
8a379158-845f-5244-b398-be923ce3d7f8,1
b8cb2989-9562-53a4-8ffc-b13e06f38fb7,1
fbdcf34a-8be4-5fb8-98c2-8063edcedebe,0
96fe4d51-abbb-55df-8946-7e57b95c2671,0
fed0208e-a513-531b-a422-421a95021c10,1
a53c5357-0fa3-5095-b82d-86baa2edcc84,0
867fe352-e811-5cc3-9c53-9d0d317debb1,0
80cde986-b961-5d33-93f8-44a07ea35f09,0
915de348-b2da-5b12-988b-d003fb3534c2,1
8246bea4-3885-5dd2-832c-819e0d4158fa,1
f808b2bb-b133-5702-9907-79a2927e32ed,0
1dadbdfa-2499-58b9-95d6-ec87ffc62f32,1
5d9d899e-1e27-5a2f-9b6e-1170f2fcaf02,0
8b625dab-f147-59ba-9be4-303deb1f3117,1
deed2f69-ee72-5ec8-98ac-2d8073ceb98d,0
b1b4de94-4b2e-5144-a485-4234ff7eeccb,0
0325d8fa-158c-568c-954e-723832bb4634,1
ae283482-d6f8-5fe3-b50b-5a6a846e166c,0
1879a889-3ab1-5ca0-aea7-94c77b272063,1
b594aa12-a46d-5b05-b328-408359a11aa4,0
7a92e17d-0ee8-5698-8169-b1571e93452d,1
84fcbc29-19d2-534e-aa3b-74bd4a7ff476,1
741fb6fb-e600-51ae-8cee-b17c3e01ee26,1
fc980b3d-b6f3-5a84-9c05-9d60e81a2574,1
4c900ebf-7f28-50a0-8b5c-e1e989307e96,1
7d7097b1-0149-513f-a0d5-e09dcde1dcb5,1
ad5ab9b2-b89c-5afa-9428-905463688666,1
39791129-a62e-5d60-bf98-acd9b588fbe8,0
c56ffa2e-32e2-58af-ab7a-78023825bdb2,1
1e378f46-1f95-5342-ac27-3db076e05c84,1
0e809fcd-fd88-5fef-b1af-726211932c55,0
2aff1d7d-82bd-537b-a0d7-672b936515be,1
a2bf4d9a-2404-5958-90a6-921d03d13c62,1
db008178-704d-51d6-b668-1274dfd1b5ab,1
de7eec3a-820b-5f01-89ef-0f4c00e71026,0
1b4c4104-5cb7-5a3a-9d80-0e2bdf908f93,1
3a0ffee5-a140-5769-a824-1671eda6ad88,0
fa3ed040-c00a-58b8-82d2-b45fdc8dc48a,0
c8f1093d-ccdc-55e5-b4bb-c19a09190b53,1
a47327af-000c-5f7e-bdeb-d956b15ced3f,1
191d406d-d681-53be-ab96-a72ce263fa2b,1
e636d37f-1b13-5e10-adec-36d26c5ec1f8,1
c6a84ea9-8d26-556e-9520-364fc7f36a34,1
e06524b0-1f07-524d-b01d-b5061dcf075a,1
80307632-da71-5a10-9718-9f6e0a2b84d3,1
6e8fd9f7-7465-5b0d-94c0-184c016292eb,0
ef979e08-a651-56ec-b3f7-b4671d56799c,1
5ec17101-6042-58d3-aedb-9405478ff681,1
c95c48ed-1e9e-5449-a3fa-11b0a860d17f,1
d2b789be-55a3-5697-b5d2-9b0040a19549,1
6f961d55-dcdf-5302-a9c1-8a744b3eac85,0
f90fe568-003d-5d40-8995-fc82cfc46d6b,1
76304280-fd79-5e3d-a8f2-a4787e79731e,1
f9fdc4ff-4834-5e28-85af-895b573f6107,1
0d547228-28f1-5fb2-83d5-aed2dfe1994b,1
c945883e-ffc9-534a-af83-7328df7791e5,1
bae03d50-be0e-5d47-9ed7-b270ae58b771,0
f2e4d68a-6b70-5c7e-88af-18c368ce70a1,1
25872ff0-b938-524b-91a2-16a24c6ef2e1,1
95f779a6-54c1-5aed-a8fa-18f249966a00,1
e0584013-6914-5c63-b2ab-6d331f973c84,1
8ba3c4e8-c75a-5627-b3b9-ca6967019af0,1
6d3b7314-2246-5c50-b9d0-20e3a16b8821,1
18fb6817-5d96-53ee-9209-52c786e0c360,0
290a466b-7919-5087-8e29-e4318825fcd2,0
0a54b0ea-d85f-5b45-8c49-7c97a01b0482,1
175d14ee-a2e4-5f52-9355-38d3d1bfbace,1
f287ddd6-6d66-5121-873e-4ec35a903dc8,1
1ed95765-b5f6-513e-97cc-1551cbd1f164,1
0e6e54b0-2221-53c6-a0cb-a31b5ba2b49f,1
2f797231-ee2c-5ac4-8451-c98fb26f6828,1
11ac82ea-56b9-5823-ac69-0ed360b01d61,1
c5a05b1f-8e82-5260-b99c-8c21b68899b5,1
f9a78b7e-d965-5724-8326-48931cd1b9af,1
f2fecbc3-eef8-557b-9628-cf0dee69c862,0
e730e212-3dac-5de5-9922-75aeba2d2f4f,1
ae872f25-6be2-53fe-8c10-cf56ef184d93,1
0c1a2814-91f5-5db3-bacc-9937a11c6db7,1
db08c7d6-4c2e-526a-a6df-8c2dcfc8bef7,1
e1e1eea9-67f5-5437-bd11-169a13ff1b2c,1
314c1804-9901-5ee2-8571-0b84a4616d35,1
a6bab1c8-b08a-573c-b2f9-4b76ddd701e3,1
423db4c4-0032-548f-b29d-79f74f30e288,1
7ab78923-a9cc-5b35-83da-aa6dab275856,0
cfd3965e-3b7f-505d-b1fc-2900464c1ae8,0
c8779d9e-0103-59d5-b721-52aaeb131835,1
7b710039-80f2-58b2-8a31-73d2b6112330,0
4c54f0eb-00b3-55ef-9040-5b364b75c0f5,1
cc0f248d-4d5a-5a14-a6cd-8a6aab0640a5,1
1e236706-7575-52aa-84ec-b39231deed50,1
bbac0583-5956-5599-9102-a360243db615,1
252a33ad-db04-5969-b6bd-cf10d071ae53,1
b7a95a9e-0528-557d-b16e-b143992f78ea,1
92d54834-0def-5de5-8b34-900b9f02fff6,1
acb10aba-ccc2-5792-b675-7a88862440e2,1
68e46bbd-fcee-5646-8e64-908c3c85ad94,1
82cadde4-b865-56f0-8b0d-0ede54068a7d,1
d7a4f5af-b5a9-57e8-a003-f7faef1c9539,1
570ab864-9f09-5611-a4ea-fbc95385cde9,1
eb745ea3-b74c-5b46-b01e-83622fa4e0bd,0
6590e2d5-5fb6-574a-b247-8c0f55305f38,0
2e560b94-e6e0-5a22-9fc0-697751aa66a7,0
b678ee19-349a-5cf2-90ee-879c27e905e9,1
d796681d-1113-57a9-9ea1-e3f9ea8fa178,1
c55679e9-d600-532c-97af-70df03e64999,0
e68d25b6-97d1-5501-83d6-6a5d653cc960,1
9e6822b9-816b-5281-8a25-11ae5460c292,1
3e067ef6-fdbe-566a-b2c3-0ab7b5ebef96,0
a0cd5c6e-7170-5a3c-af66-5739b331459a,1
11a71194-5f49-5af6-8873-f49abc0ae24f,1
76f6d283-ef4e-5b6e-b941-4c86eb345491,1
e6e748c1-c542-55bd-b8ea-9df04bc6ed82,0
66256574-1564-5d6b-b65b-b17a6634e4ff,1
ac42010f-534c-5a56-bc3d-0f0e310d616d,1
8d7a9e82-9c19-510f-a4b7-86fb512c099c,1
a041a2fc-b6ea-5879-93da-c89e586b17ba,1
52c89e6b-9cb3-5903-9d32-5adbe73f553e,1
92044c41-b128-5e4e-8fd5-9a052fd840ee,1
26f43c71-c07e-5f06-a668-7708e0c7abb8,1
9df5a5d2-fda7-5677-b8ab-9e66c351d689,0
25ce505a-1134-5b27-8844-42aeab63ab05,1
65af2dbd-00b4-5464-9620-1972313d77e0,1
8f86d823-d242-548c-a3f9-51c5de23a383,1
263b6a9d-17fd-5386-9d25-5565cebc9223,0
45346478-a6fa-53db-a809-e517c05bdc70,1
4fff66d6-6906-518d-84ec-87f74a8d39c7,1
84e7f912-420e-5df3-96f6-9e9544fef3bb,1
c385955a-7726-56cc-9722-7fd24c2ab487,1
ef1dd0c4-ae13-5f7a-bc9b-c837f5a25589,1
dc77cb7c-2fc5-5ab6-9e13-6c43522536e8,0
d07fb132-2e06-5476-b51f-5ad8e006c6bd,1
98e136b7-3f93-5025-ae97-878d01294b9f,0
63112b19-a172-5e05-97a4-3ae83a6df000,1
835599d2-8453-5603-b155-ffb0b39583ff,1
83bb00b7-04f6-5efe-b003-ced6db809188,1
0085d26c-5d7f-512b-b37b-7f3224eb3801,1
371a8074-9381-53e9-b7e2-f6cc920c6466,1
026b5b90-d7c1-5920-a5cc-fcdf79c69a74,1
90394bcc-1eb4-503d-86a1-e3bd93e6ac2f,0
251b275f-cc0d-56f7-82bc-ee4a83093a7d,1
386cfc12-bd7c-5384-a064-16476d7a7469,0
7f08f46f-8290-5951-bd04-be4902cbe2a5,1
2947a214-e945-598b-8629-a0eb72f7e895,1
8e381d15-e528-5d72-ba9a-e9081c9e3430,0
74db6222-b99a-5f3a-9c6a-b90d10fe973c,1
f5437a3f-abde-5538-839a-b0eb9cfad44e,1
ed7ec085-fa8d-5988-bef7-e60f6d14f165,1
b95c573f-327c-518a-9711-7639cc87a1eb,1
1d7900b6-3a84-511d-9364-b910f4fc999a,1
47a6bfcc-5732-5687-8106-e6e6c5e19778,0
010627a5-507b-553a-b296-8b61acc7a27e,1
ef463a0f-edac-522b-bfde-731f42928a56,1
b986a721-7bef-5a16-a9c2-77ed951865ca,0
3154e259-6982-5211-8a52-e2a5dd2f1dd2,1
0e4f0ab2-68a2-52dd-8a59-cbb4c1f6eac8,1
ddd1d105-5a33-5ec7-916e-8373b50b3a5b,1
157ce99f-76ea-54cc-80c4-ca1445e6423a,1
1d228a44-4229-5d5a-a592-584c662b551a,1
0a578eba-21dc-580e-acf6-15625f0da032,1
f585bdd6-254c-58e3-a9dd-ab12c1883677,1
0442620c-5a68-5ef5-910a-8b5fb8a5a65a,1
9ce2c588-d223-56ec-89c0-334eb677baae,0
20ddc723-79dc-5988-a20c-130f35d80f9d,1
fddd3b01-5fd2-57d4-858a-7912d044eee9,1
31bae4cf-34ea-5cbc-82f6-a8f160b7e305,1
b3d9c4e6-988a-553f-bd71-c05ec8f530fd,0
6ca2ca96-685e-5ca5-bb53-20adcc0b8680,1
ff76d709-adc0-5372-8228-ec889164af4f,0
75499232-f8a5-514b-b34b-2a5273137521,1
f4654f0a-3a73-5665-99bb-b438eacfb12e,1
1966f054-f7b5-5bb5-9ccd-ab58b8556f37,1
58e71b7c-a36b-5ca5-beea-747ec599c231,1
536c8707-af21-5566-82a3-657adc1cef4d,0
af0e4921-29ac-5784-a164-17b17132b4d7,1
b4b0b14f-64e8-5007-8f93-feacdd81f205,1
da6c7ca7-45fa-5867-a3d2-35f0ce6c8b7a,1
879ae63b-411e-53e0-8cc8-22cd9435e3e5,0
3cefc71c-0410-5036-a8a5-99bd4a88c36b,0
10608c0a-9e44-5c63-b7c0-ac3c390abc8b,1
6ec78853-5ad7-5972-8d22-5bd941b71ea1,1
266f3d64-5d96-5366-949d-5bfc0ef74fa4,1
c0b566dd-ad33-5422-bec4-3d46db122672,1
73b04ef8-4bb0-596c-a58c-b34ba4d7627b,1
d824fee9-96e7-544e-a683-1659be44c774,0
a76726e3-52a1-57ad-b909-c1a65c7e8dfc,1
33a2cd2b-1eeb-5d98-a95e-221cb1376d24,0
5a5a46fd-bd99-5087-9149-d13cd8b1d590,1
f3c93286-4045-51c4-81c6-86436bf263ef,1
abd80c31-bce4-553a-ad27-7b901db6b786,0
b4812830-2ae9-5937-924f-da0563bfc77a,1
6d1de1a4-ffbc-5a28-abe8-75721f0070a3,0
73d3da59-0103-56d6-9beb-eddcdd6b7860,1
37e1b716-9a92-5576-abe0-241ed8f45151,1
d81d7c0e-ee92-569f-a775-208459dfea52,0
602b24ed-039a-509f-af74-dabf14b44531,0
988f383d-d6f0-5706-8085-f7f3e200be2a,0
f6dbf03a-0c89-5e4f-a636-b7bacd5c1445,1
8a95c17e-20aa-5bd1-86bb-90caaed3ef9e,1
bffaa790-9470-5316-ba8e-3695149f5f14,1
2654941c-4abe-5881-bee3-20a07c5aff01,1
c5595f9c-2f82-500d-8a79-0c4c5ff30bf6,1
88ddd062-7ae1-5aac-9698-47d6b0b53e61,1
946c7398-6d77-5ada-88fc-f6186beb89df,0
fd504d70-1416-54f1-8fdb-29532a7c4b98,1
65e4c161-909a-5e4a-bb77-e7526694d8ab,0
6555dfcd-7be2-5efc-91f2-b94d78c01859,1
fab7ae13-2763-5eaa-8425-ba6956158bda,1
154ae7ab-9556-51f4-b9cf-ea45365198f2,1
6dce59d4-15af-51b1-a4d8-da2256950296,1
1d965209-7135-51bb-9700-e06d3f9d446e,0
5195cf03-99c4-5292-b696-bd7984587bef,1
3d8cf738-c3b3-5615-be18-e00a9c774d5f,0
b196dff0-d79c-56bc-927e-59ba5cefc6ff,1
2aa9916a-ee38-552a-b077-99a4a927663e,1
32c1bf7a-979c-530f-8e01-dc9284e934ba,0
614de027-bfcd-59e3-8a1d-673782f4061b,1
5ccdd0dc-3acd-563a-9ac6-4ebf36198be9,1
f449506d-534f-523f-b406-f506fb3cc998,0
92606de1-9328-584c-b860-2d26722240f9,1
6ebd43f3-7049-55cc-b5c1-517abf82361e,0
e87af67f-3a4b-5034-b4e4-eddbe1e5fc1b,1
107985f8-0ae9-5829-a601-ddcebfaf9bf0,1
5e30d522-820e-51d6-af6c-4f5785701bda,1
594ddcca-5a88-5c8e-913a-c5b303825729,1
7abd6199-4855-54ce-bcba-4efd247dc620,0
85ca0dff-446d-50ed-ac8b-4f3f5b8d58cd,0
71857dcf-fa7d-5610-b253-6ac4851e7aa0,1
2c40d41f-a016-5753-abb7-18e6214ac109,1
4e42808c-2e04-5215-bbe4-ce4e67896a4d,1
ce8b2a4b-acc4-5cc4-b171-b9549d6066a5,0
189b5e5e-51ac-516b-b0f3-1766af3d52e7,0
26100c19-cd11-5bed-92d7-22170c5a0267,0
30362739-e3f2-573c-af3b-4b8de26e1af7,1
49606348-9dfa-54db-9255-2b3ac254fb99,0
0a7d0618-6dfe-5d56-8414-e27a023bea4a,1
2a223032-bc8e-5c10-8ee8-b8a15292cc48,0
4292de5a-20dd-5adb-bb97-753d5b09cc97,1
69e8c2e8-3add-5e6e-9922-f40e595f2e82,1
4a322c54-fcca-54f6-adf4-09564e98ee3c,0
025d9ed9-d431-5e56-8544-83894bb0a5ba,1
18571dcb-545f-59f1-908f-3195bf12d0f7,1
d0f51e27-45c7-544c-9fca-d9d71083a6ce,1
6f953365-a27b-5a16-920f-bf0dd380c7f7,1
e0128735-a9eb-5b5d-969f-a4d01078b132,1
46401be9-d3e4-5013-8818-fc3f50c86d12,1
78d8753b-d013-588f-915f-140cfcaf9e66,0
cddc97de-4b2a-5f49-b361-6bca941b8336,0
c456920b-efb3-5c16-9448-c7749e9b5022,1
9afe827a-fc19-5b8a-b38e-0d230de199e5,1
6d1f1525-dbec-5b9a-a3f2-ca80799d1576,1
067e68e1-a0e0-59c6-8df9-03d8006c35e8,1
d8d74d4b-ae29-514f-ae5b-6affcf06cc6c,0
bf208223-0370-50f5-8a0c-0af73ebb3955,0
c593254f-d6ad-51a5-9d31-04f2a63d9641,1
01e5a991-bffa-52b0-b917-4dff9ecbce98,0
188af30b-055b-5aed-ba83-ddf95e185d90,1
677ff287-b853-5fb5-8eca-7fa4aeff00a1,1
ea5356eb-c3c5-5824-a70b-47a9c519695f,0
69281e0c-ba6f-5955-bce5-68503d1c2c79,1
55402f62-a632-5f58-9d0a-d2c1f40dcf10,1
46ad8642-68f0-5127-8c50-3e4466085d2a,1
72c8cdf3-6ce4-5c1c-8091-984a6eb3dc9c,0
25471c6a-1307-509c-8bb8-00a425df2f4d,1
2b904a67-908f-5866-917f-1c654c6e0bbf,0
